	target_id	test_stat	pval	qval	rss	sigma_sq	tech_var	mean_obs	var_obs	sigma_sq_pmax	smooth_sigma_sq	final_sigma_sq	degrees_free
2501	ENSRNOG00000021084	7.18727818616	0.00734222697220919	0.0414680293142638	1.33247806427106	0.265752526926311	0.00074308592790038	7.37966254834454	0.266495612854212	0.265752526926311	0.031303893005055	0.265752526926311	1
2502	ENSRNOG00000018929	7.18772171789001	0.00734041229222025	0.0414680293142638	1.66055136456829	0.29911453188571	0.0329957410279482	3.47914983706128	0.332110272913658	0.29911453188571	0.0840245425803839	0.29911453188571	1
2503	ENSRNOG00000014234	7.18059507043892	0.00736962605677143	0.0416061469469585	0.187694897435859	0.0315842117938965	0.00595476769327536	5.09365699746536	0.037538979487172	0.0315842117938965	0.0323336914277237	0.0323336914277237	1
2504	ENSRNOG00000008245	7.17958814260626	0.00737376325512001	0.0416128788171329	1.05411601092944	0.198250667545316	0.012572534640572	4.32588040360583	0.210823202185887	0.198250667545316	0.0511051660946681	0.198250667545316	1
2505	ENSRNOG00000057285	7.17591760434534	0.0073888646275813	0.0416814555099207	1.08507169919379	0.186321865526704	0.0306924743120543	3.76868317154681	0.217014339838759	0.186321865526704	0.0714154860123388	0.186321865526704	1
2506	ENSRNOG00000027444	7.17312202947079	0.00740038741735476	0.0417110700982492	0.43986832327252	0.0799729806398651	0.00800068401463895	4.84797922775827	0.0879736646545039	0.0799729806398651	0.0370342224033843	0.0799729806398651	1
2507	ENSRNOG00000029592	7.17270551777621	0.00740210576497605	0.0417110700982492	0.0990248638026911	0.0186078322540914	0.00119714050644682	6.77766932798301	0.0198049727605381	0.0186078322540914	0.0255695881275766	0.0255695881275766	1
2508	ENSRNOG00000000569	7.17249616275122	0.00740296962751461	0.0417110700982492	0.420679000794867	0.0731029175527776	0.0110328826061957	4.51269667803927	0.0841358001589736	0.0731029175527776	0.045231103071635	0.0731029175527776	1
2509	ENSRNOG00000007310	7.17092589799249	0.00740945230342611	0.0417309567555657	0.93136340677005	0.143789982943201	0.0424826984108092	3.06076840597891	0.18627268135401	0.143789982943201	0.108738344260953	0.143789982943201	1
2510	ENSRNOG00000019403	7.16905224143952	0.00741719509346095	0.0417339056512521	0.46961589917036	0.0825228075796145	0.0114003722544576	4.60749835364939	0.0939231798340725	0.0825228075796145	0.0425901354571862	0.0825228075796145	1
2511	ENSRNOG00000031562	7.1686554285851	0.0074188359631976	0.0417339056512521	3.75096601737522	0.571941139419711	0.178252064055334	1.78058213042333	0.750193203475045	0.571941139419711	0.295820779584722	0.571941139419711	1
2512	ENSRNOG00000056376	7.16925731148745	0.00741634724909014	0.0417339056512521	0.220839026431597	0.0369977968842497	0.00717000840206967	5.05018615342944	0.0441678052863192	0.0369977968842497	0.0330922518318104	0.0369977968842497	1
2513	ENSRNOG00000011782	7.16635147615046	0.00742837042212274	0.0417393626872216	0.279968865486837	0.0558601708920135	0.000133602205353975	8.95563102793061	0.055993773097367	0.0558601708920135	0.0546117503720734	0.0558601708920135	1
2514	ENSRNOG00000012477	7.16608330247365	0.00742948102012854	0.0417393626872216	2.43274677795085	0.39877470518745	0.0877746504027192	2.79017496103875	0.486549355590169	0.39877470518745	0.131596661179748	0.39877470518745	1
2515	ENSRNOG00000018735	7.16425664400612	0.00743705034771565	0.0417393626872216	1.34763039877289	0.268525001507726	0.00100107824685185	7.00728020083773	0.269526079754578	0.268525001507726	0.0274953919959933	0.268525001507726	1
2516	ENSRNOG00000028063	7.16674516480564	0.00742674033147737	0.0417393626872216	0.273540823816406	0.0536591430640088	0.00104902169927241	6.71610868192801	0.0547081647632813	0.0536591430640088	0.0251459945539328	0.0536591430640088	1
2517	ENSRNOG00000032660	7.16507397764882	0.00743366249760918	0.0417393626872216	0.155465410059192	0.0298452534905522	0.00124782852128617	6.75312972778459	0.0310930820118386	0.0298452534905522	0.0253957770029745	0.0298452534905522	1
2518	ENSRNOG00000025793	7.16414131810363	0.00743752850091458	0.0417393626872216	0.525644455376496	0.0879359488560635	0.0171929422192357	4.10807068599057	0.105128891075299	0.0879359488560635	0.0587275111695051	0.0879359488560635	1
2519	ENSRNOG00000049198	7.16204065349068	0.00744624357601678	0.0417716824028159	4.08462489246376	0.600625097655833	0.216299880836919	1.78487650634406	0.816924978492753	0.600625097655833	0.294739749798942	0.600625097655833	1
2520	ENSRNOG00000010534	7.16109611810055	0.0074501655925357	0.0417770992016357	0.11097536548657	0.0190262615613692	0.00316881153594481	5.84383578155944	0.022195073097314	0.0190262615613692	0.0242499475249665	0.0242499475249665	1
2521	ENSRNOG00000038331	7.1518813892473	0.00748853908754117	0.0419756231043413	2.87190133427204	0.572278210270782	0.00210205658362677	6.5056220613581	0.574380266854409	0.572278210270782	0.0240255850657889	0.572278210270782	1
2522	ENSRNOG00000003461	7.15086828973174	0.00749277031228001	0.0419826872651978	0.20297872612031	0.0366357977425811	0.0039599474814809	5.59224607445264	0.0405957452240615	0.0366357977425811	0.0259905202811843	0.0366357977425811	1
2523	ENSRNOG00000009630	7.148308737816	0.00750347120733768	0.0420259816214383	0.319770925874531	0.0635235717597595	0.000430613415146768	7.66867817817421	0.0639541851749061	0.0635235717597595	0.0346491924615716	0.0635235717597595	1
2524	ENSRNOG00000047108	7.1453898381897	0.00751569351923207	0.0420777595563662	14.219025279887	2.73313489470796	0.110670161269446	2.17343558436788	2.84380505597741	2.73313489470796	0.212880985596434	2.73313489470796	1
2525	ENSRNOG00000003120	7.13974933309999	0.00753936970479246	0.0420972698707147	0.258122073215438	0.0488691609228158	0.0027552537202718	6.52970827955715	0.0516244146430877	0.0488691609228158	0.0241268360245789	0.0488691609228158	1
2526	ENSRNOG00000009273	7.14233197325648	0.0075285195489131	0.0420972698707147	4.91979041371129	0.983903537862334	5.4544879923552e-05	10.5306839210279	0.983958082742257	0.983903537862334	0.0943122881999973	0.983903537862334	1
2527	ENSRNOG00000011622	7.14160076652831	0.00753158986476836	0.0420972698707147	2.80745274440923	0.557302060064241	0.00418848881760465	5.77397336096328	0.561490548881846	0.557302060064241	0.0245984788566377	0.557302060064241	1
2528	ENSRNOG00000042139	7.13959184756905	0.00754003184790737	0.0420972698707147	0.840624617617633	0.147556067315505	0.020568856208022	4.06451620512375	0.168124923523527	0.147556067315505	0.0602976406296223	0.147556067315505	1
2529	ENSRNOG00000029042	7.14085562464448	0.00753472001072884	0.0420972698707147	0.436498955567504	0.0872143217529268	8.54693605740254e-05	9.35121218997896	0.0872997911135006	0.0872143217529268	0.0627612211467759	0.0872143217529268	1
2530	ENSRNOG00000002878	7.14280553149259	0.00752653177425827	0.0420972698707147	0.24016971950045	0.0479721886352241	6.17552648659447e-05	9.59878878609736	0.0480339439000903	0.0479721886352241	0.0684342414547696	0.0684342414547696	1
2531	ENSRNOG00000053583	7.14341780402381	0.00752396253745946	0.0420972698707147	0.205303765882414	0.0383502446568157	0.00271050851966705	5.84551104043248	0.0410607531764829	0.0383502446568157	0.0242423621731238	0.0383502446568157	1
2532	ENSRNOG00000024578	7.13813542734713	0.00754615813991427	0.0421148343898612	0.707135407634356	0.140198102740259	0.00122897878661172	6.77417284247895	0.141427081526872	0.140198102740259	0.0255444261715098	0.140198102740259	1
2533	ENSRNOG00000001210	7.13419335696824	0.00756276561852509	0.0421575703965988	0.835828191339561	0.161693401814548	0.00547223645336398	5.42367840826664	0.167165638267912	0.161693401814548	0.0277881443199822	0.161693401814548	1
2534	ENSRNOG00000016460	7.13491201162046	0.00755973522866033	0.0421575703965988	0.0923866415411037	0.0184135595234519	6.37687847688024e-05	9.71034922747882	0.0184773283082205	0.0184135595234519	0.0711443532494246	0.0711443532494246	1
2535	ENSRNOG00000005506	7.13466458944317	0.00756077840697512	0.0421575703965988	0.0959375556059286	0.0163631654423428	0.00282434567884294	5.98265989472055	0.0191875111211856	0.0163631654423428	0.0237352307190227	0.0237352307190227	1
2536	ENSRNOG00000007943	7.1331827930796	0.00756702901877238	0.0421647031010538	0.236827876533109	0.0377741683575711	0.00959140694905076	5.06256841442075	0.0473655753066219	0.0377741683575711	0.0328725276801414	0.0377741683575711	1
2537	ENSRNOG00000011441	7.13204513785141	0.00757183153606698	0.0421748330453932	0.150175802829247	0.0255768104894956	0.00445835007635383	5.8090686538829	0.0300351605658494	0.0255768104894956	0.0244148448085807	0.0255768104894956	1
2538	ENSRNOG00000042879	7.13056794908128	0.00757807201589253	0.0421929612516065	0.102065899289863	0.0181687614139444	0.00224441844402817	6.09141553783749	0.0204131798579725	0.0181687614139444	0.023496822609293	0.023496822609293	1
2539	ENSRNOG00000017780	7.12885389162611	0.00758531975318509	0.04221668114701	0.203669628093948	0.0401337723865926	0.000600153232197042	7.45755752778528	0.0407339256187894	0.0401337723865926	0.0321704068561045	0.0401337723865926	1
2540	ENSRNOG00000025528	7.12719889370507	0.0075923244867488	0.0422390304418296	0.0931677722213351	0.0174430199572108	0.00119053448705622	6.70665000113895	0.0186335544442672	0.0174430199572108	0.0250846087813048	0.0250846087813048	1
2541	ENSRNOG00000000957	7.12379881486027	0.00760673598289847	0.0423025526069808	0.136739488644409	0.0266009330980646	0.000746964630817132	7.4892011338074	0.0273478977288817	0.0266009330980646	0.0325296748193355	0.0325296748193355	1
2542	ENSRNOG00000042503	7.11928000931956	0.00762593258072818	0.0423926252156845	0.175575491664234	0.0342811406605458	0.000833957672300973	7.19161920748317	0.0351150983328467	0.0342811406605458	0.0293135941743433	0.0342811406605458	1
2543	ENSRNOG00000016325	7.11854348035436	0.00762906616263931	0.0423933676540527	0.00508850009189886	0.000982843959029015	3.48560593507572e-05	10.2896169385885	0.00101770001837979	0.000982843959029015	0.0868786700271478	0.0868786700271478	1
2544	ENSRNOG00000008414	7.11631797039603	0.00763854265394937	0.0424293420766346	0.122834305771746	0.0243725347462055	0.0001943264081436	8.7209764510135	0.0245668611543489	0.0243725347462055	0.0502692673944427	0.0502692673944427	1
2545	ENSRNOG00000011680	7.11481684966541	0.00764494140336013	0.0424481992027041	0.519578753440288	0.0822105871670676	0.0217051635209899	3.86274819901003	0.103915750688058	0.0822105871670676	0.0677498891067749	0.0822105871670676	1
2546	ENSRNOG00000046452	7.11075227665704	0.00766229476926065	0.0425111454198753	0.246431676575713	0.048414048956833	0.000872286358309732	7.12427965255873	0.0492863353151432	0.048414048956833	0.0286345508054694	0.048414048956833	1
2547	ENSRNOG00000046204	7.11133726265914	0.00765979474004689	0.0425111454198753	1.05468308520523	0.173291187611001	0.0376454294300458	3.41768284052212	0.210936617041047	0.173291187611001	0.0870633294874265	0.173291187611001	1
2548	ENSRNOG00000008566	7.10810522811473	0.00767361777747694	0.0425405621080921	0.546724096613639	0.108348302425757	0.000996516896970689	7.2906705706503	0.109344819322728	0.108348302425757	0.0303443998405205	0.108348302425757	1
2549	ENSRNOG00000033824	7.10810739990943	0.00767360848040475	0.0425405621080921	4.88027196985492	0.972473463379193	0.00358093059179067	5.85134583304696	0.976054393970983	0.972473463379193	0.0242162023275949	0.972473463379193	1
2550	ENSRNOG00000012752	7.10621231316032	0.0076817253951934	0.0425688084546972	1.16926700272299	0.176428873508747	0.0574245270358515	3.06531832031789	0.233853400544598	0.176428873508747	0.108406560260503	0.176428873508747	1
2551	ENSRNOG00000007032	7.10463478902332	0.00768848884059266	0.0425895867528087	0.541909119988238	0.0870517814708835	0.0213300425267642	4.07307965574677	0.108381823997648	0.0870517814708835	0.0599887011718575	0.0870517814708835	1
2552	ENSRNOG00000013562	7.09855658509255	0.00771460538275404	0.0427175112318563	0.083741642444647	0.0163393627555474	0.000408965733382024	7.76452748131951	0.0167483284889296	0.0163393627555474	0.0358399437042502	0.0358399437042502	1
2553	ENSRNOG00000015736	7.09529270527153	0.00772866688066974	0.042778610141302	0.0725515506276125	0.0139648830152286	0.000545427110293923	7.55679620741478	0.0145103101255226	0.0139648830152286	0.0333114346425656	0.0333114346425656	1
2554	ENSRNOG00000037327	7.09357928910034	0.00773605913337116	0.0428027610077008	0.194979263329882	0.0345255690102578	0.00447028365571865	5.47115347288605	0.0389958526659768	0.0345255690102578	0.0272461685606509	0.0345255690102578	1
2555	ENSRNOG00000001973	7.09245909555876	0.00774089593217868	0.042808910519404	3.1886457702073	0.635678326365242	0.00205082767621889	6.23532559281589	0.637729154041462	0.635678326365242	0.0234148650835757	0.635678326365242	1
2556	ENSRNOG00000010655	7.09160676108055	0.00774457823390961	0.042808910519404	0.103604818372195	0.0205544619087221	0.000166501765716978	8.7609570914845	0.0207209636744389	0.0205544619087221	0.0509846386811806	0.0509846386811806	1
2557	ENSRNOG00000036691	7.09051713365124	0.0077492883100018	0.042808910519404	0.37423242222763	0.0682572745758345	0.00658920986969154	4.95327327387822	0.0748464844455256	0.0682572745758345	0.0349048597520282	0.0682572745758345	1
2558	ENSRNOG00000046533	7.09110870933154	0.00774673077312752	0.042808910519404	0.205780994327904	0.0376653995813319	0.00349079928424886	6.91989395798834	0.0411561988655806	0.0376653995813319	0.0267010351529655	0.0376653995813319	1
2559	ENSRNOG00000017631	7.08912401414161	0.00775531454208384	0.0428254590833086	0.133460881635835	0.0233379413618206	0.0033542349653464	5.56603298567811	0.0266921763271669	0.0233379413618206	0.0262439814718219	0.0262439814718219	1
2560	ENSRNOG00000003827	7.08757046997694	0.00776204037610596	0.0428458564667005	0.554459824711869	0.100858201259218	0.0100337636831556	4.75560237483522	0.110891964942374	0.100858201259218	0.0390036417591745	0.100858201259218	1
2561	ENSRNOG00000018207	7.08512552836651	0.0077726374616343	0.0428875985827233	0.674088467005947	0.104205609438688	0.030612083962501	3.75647393343426	0.134817693401189	0.104205609438688	0.0719032987318809	0.104205609438688	1
2562	ENSRNOG00000015894	7.08339131924529	0.00778016299319845	0.0429074475218126	0.101390212654544	0.0186913826623517	0.00158665986855712	6.5208266991298	0.020278042530909	0.0186913826623517	0.0240886590111786	0.0240886590111786	1
2563	ENSRNOG00000016034	7.08289743414302	0.00778230755066207	0.0429074475218126	0.118446901627621	0.0205447894728905	0.00314459085263377	5.80053601475184	0.0236893803255241	0.0205447894728905	0.0244574879435654	0.0244574879435654	1
2564	ENSRNOG00000019934	7.08215748654269	0.00778552169669452	0.0429084271045204	0.108194359370276	0.0204582717491089	0.00118060012494638	6.76380930085902	0.0216388718740551	0.0204582717491089	0.0254706193229679	0.0254706193229679	1
2565	ENSRNOG00000030616	7.08077965697866	0.00779151025866749	0.0429246906297194	0.594933629469343	0.0904633410834791	0.0285233848103895	3.71423860669627	0.118986725893869	0.0904633410834791	0.0736151214974997	0.0904633410834791	1
2566	ENSRNOG00000006747	7.07728212516563	0.00780673300053928	0.0429750463695444	0.132361258737268	0.0229876652709706	0.00348458647648298	5.70445351079275	0.0264722517474536	0.0229876652709706	0.0250478234950014	0.0250478234950014	1
2567	ENSRNOG00000007998	7.07738287956967	0.00780629404950335	0.0429750463695444	0.133561181529235	0.0253366870842304	0.00137554922161664	6.62275845412636	0.026712236305847	0.0253366870842304	0.0245846004215817	0.0253366870842304	1
2568	ENSRNOG00000017699	7.07471305747699	0.00781793404344441	0.0430199478068197	1.21720590771211	0.192349956441787	0.0510912251006354	3.22029542863049	0.243441181542423	0.192349956441787	0.0980591399049392	0.192349956441787	1
2569	ENSRNOG00000000981	7.07133355852206	0.00783269356944894	0.0430472628722063	0.696547679523802	0.138458854594743	0.0008506813100176	7.13610380867859	0.139309535904762	0.138458854594743	0.0287525311640757	0.138458854594743	1
2570	ENSRNOG00000014320	7.07078702527657	0.0078350831581144	0.0430472628722063	4.93382500037462	0.973517699296377	0.013247300778548	4.73433836703594	0.986765000074926	0.973517699296377	0.0394757477249988	0.973517699296377	1
2571	ENSRNOG00000015386	7.0713262733647	0.00783272541719279	0.0430472628722063	1.93308847064479	0.274609745176495	0.112007948952462	2.50352776572809	0.386617694128958	0.274609745176495	0.16345507220461	0.274609745176495	1
2572	ENSRNOG00000013975	7.07218796747776	0.0078289593593966	0.0430472628722063	0.862987315100534	0.161782053523199	0.0108154094969081	4.55270523874657	0.172597463020107	0.161782053523199	0.0440856809049308	0.161782053523199	1
2573	ENSRNOG00000018194	7.06551609240854	0.00785816737698131	0.0431573117777392	0.105648913027353	0.0201075310061175	0.00102225159935313	6.92733189305763	0.0211297826054704	0.0201075310061175	0.0267658126463573	0.0267658126463573	1
2574	ENSRNOG00000017647	7.06262132836699	0.00787087466279366	0.0431935261591989	0.762503718094787	0.139811482386111	0.012689261232846	4.39837734269925	0.152500743618957	0.139811482386111	0.0487315359882507	0.139811482386111	1
2575	ENSRNOG00000029662	7.06281168878686	0.00787003838333502	0.0431935261591989	1.23096835065049	0.232392603085842	0.013801067044256	4.56520259728016	0.246193670130099	0.232392603085842	0.0437369887878893	0.232392603085842	1
2576	ENSRNOG00000023337	7.05538379085159	0.00790273765906282	0.0433515473059848	1.17808880315946	0.180819536812399	0.0547982238194935	3.01007076487624	0.235617760631892	0.180819536812399	0.112556515088771	0.180819536812399	1
2577	ENSRNOG00000008108	7.05354747026048	0.00791084295322961	0.0433791702646828	0.17607275323635	0.0328890139829376	0.00232553666433238	5.82133528957861	0.0352145506472697	0.0328890139829376	0.0243550392906202	0.0328890139829376	1
2578	ENSRNOG00000032708	7.04552438185357	0.00794635571880757	0.043557002584356	1.22934470980789	0.240525062791448	0.00534387917012906	5.23184648000426	0.245868941961577	0.240525062791448	0.0301800333919719	0.240525062791448	1
2579	ENSRNOG00000022307	7.04374147543554	0.00795426955114921	0.0435834753886349	0.143721647316851	0.0239790678876504	0.00476526157571981	5.52662823841515	0.0287443294633705	0.0239790678876504	0.026645217184908	0.026645217184908	1
2580	ENSRNOG00000014882	7.04166450654238	0.00796349881100783	0.0436013715136819	0.654902491588534	0.103095974377801	0.0278845239399058	3.7017585822645	0.130980498317707	0.103095974377801	0.0741285977621846	0.103095974377801	1
2581	ENSRNOG00000001738	7.04161774324847	0.00796370673532043	0.0436013715136819	0.0647350431684226	0.0126723150355694	0.000274693598115165	8.65153344624256	0.0129470086336847	0.0126723150355694	0.0490499812811476	0.0490499812811476	1
2582	ENSRNOG00000007601	7.03971156723476	0.00797218692085551	0.0436308959638301	0.928190583581691	0.185033929850772	0.000604186865566172	7.50482633928278	0.185638116716339	0.185033929850772	0.0327086442082461	0.185033929850772	1
2583	ENSRNOG00000009552	7.03888850103852	0.00797585142752491	0.0436340520798895	0.179053729300172	0.0353190975932485	0.00049164826678595	7.66050465368365	0.0358107458600346	0.0353190975932485	0.0345495804091236	0.0353190975932485	1
2584	ENSRNOG00000017359	7.03724077481194	0.00798319271436733	0.0436573127889802	0.200761677976994	0.0383426530304306	0.00180968256496824	6.19780141359009	0.0401523355953993	0.0383426530304306	0.023409765433927	0.0383426530304306	1
2585	ENSRNOG00000012297	7.03549426044652	0.00799098168732825	0.0436661106819936	0.116260969771596	0.0176217986360301	0.00563039531828901	7.44818734506597	0.0232521939543195	0.0176217986360301	0.0320648325908289	0.0320648325908289	1
2586	ENSRNOG00000020753	7.03568285408753	0.0079901402374527	0.0436661106819936	0.25311173731493	0.0433248288106949	0.00729751865229117	4.97503411447904	0.0506223474629859	0.0433248288106949	0.0344843006550275	0.0433248288106949	1
2587	ENSRNOG00000000996	7.02749261142255	0.00802676633670004	0.0438092529747629	0.0912238027714199	0.0157657760203651	0.00247898453391884	6.65846165407501	0.018244760554284	0.0157657760203651	0.0247875265249273	0.0247875265249273	1
2588	ENSRNOG00000002580	7.02863682483555	0.0080216392062255	0.0438092529747629	0.260725124375428	0.0465849168462937	0.00556010802879198	5.19201822305097	0.0521450248750849	0.0465849168462937	0.0307581358176358	0.0465849168462937	1
2589	ENSRNOG00000009290	7.02727951549532	0.00802772157299221	0.0438092529747629	0.242726672456308	0.0410249571740422	0.00752037731721943	4.98820183469091	0.0485453344912617	0.0410249571740422	0.0342334661639525	0.0410249571740422	1
2590	ENSRNOG00000020068	7.02686547828081	0.00802957789290466	0.0438092529747629	0.208148174063264	0.0362933043068212	0.00533633050583157	5.31159913148159	0.0416296348126527	0.0362933043068212	0.0291340375558985	0.0362933043068212	1
2591	ENSRNOG00000001480	7.02456413806943	0.00803990386814541	0.0438486613511242	0.555054405195405	0.103674768643104	0.00733611239597678	4.45345045608801	0.111010881039081	0.103674768643104	0.0470051544722707	0.103674768643104	1
2592	ENSRNOG00000025406	7.02370827196875	0.00804374755179399	0.0438526993265436	0.175790988945922	0.0349073307307161	0.000250867058468261	8.26025022112537	0.0351581977891844	0.0349073307307161	0.042706103625874	0.042706103625874	1
2593	ENSRNOG00000017164	7.02035342740668	0.00805883224722627	0.0439179940167969	1.19635180990084	0.178904183763727	0.0603661782164416	3.34773031531528	0.239270361980169	0.178904183763727	0.0907259668314606	0.178904183763727	1
2594	ENSRNOG00000014277	7.01857376603424	0.00806684604434167	0.0439413755831591	0.36722769191538	0.0569417151355493	0.0165038232475267	4.13691159818571	0.0734455383830758	0.0569417151355493	0.0576912598460554	0.0576912598460554	1
2595	ENSRNOG00000016322	7.0180198807688	0.00806934184688259	0.0439413755831591	0.729444100700394	0.127166775063493	0.0187220450765858	4.13043821287659	0.145888820140079	0.127166775063493	0.0579234778904953	0.127166775063493	1
2596	ENSRNOG00000006327	7.01243043242551	0.00809457210004372	0.0440143929106053	0.380922808894466	0.0737749226945987	0.00240963908429454	6.01077816386409	0.0761845617788929	0.0737749226945987	0.0236594660765619	0.0737749226945987	1
2597	ENSRNOG00000006807	7.01091221841665	0.00810143910271633	0.0440143929106053	0.542620683383142	0.108489617783245	3.45188933838243e-05	10.1564505084997	0.108524136676629	0.108489617783245	0.0830033617006621	0.108489617783245	1
2598	ENSRNOG00000008961	7.01104681719054	0.00810083006111048	0.0440143929106053	0.0991844059046235	0.0171583127374485	0.00267856844347621	6.01135736637457	0.019836881180925	0.0171583127374485	0.0236580079940647	0.0236580079940647	1
2599	ENSRNOG00000018000	7.01159044943408	0.00809837067380964	0.0440143929106053	0.782617143136652	0.155559867240379	0.000963561386951629	7.08214047870338	0.156523428627331	0.155559867240379	0.0282183793998761	0.155559867240379	1
2600	ENSRNOG00000032844	7.01307868261218	0.00809164182696114	0.0440143929106053	1.24684935964565	0.247400281053725	0.0019695908754044	5.74559120574559	0.24936987192913	0.247400281053725	0.0247682047721293	0.247400281053725	1
2601	ENSRNOG00000036688	7.01366843954725	0.00808897690239677	0.0440143929106053	0.139294577418195	0.0272135397107637	0.000645375772875205	7.46039533965849	0.0278589154836392	0.0272135397107637	0.0322024534769339	0.0322024534769339	1
2602	ENSRNOG00000007663	7.0043950141756	0.00813098469457969	0.0441579341733688	0.406555274753502	0.0742527812425296	0.00705827370817091	7.93831925832981	0.0813110549507005	0.0742527812425296	0.0381083857163514	0.0742527812425296	1
2603	ENSRNOG00000009094	7.00097762803202	0.00814652136098079	0.0441744026676974	0.495316221716551	0.0986826192846967	0.000380625058613556	7.93766211746777	0.0990632443433107	0.0986826192846967	0.0380995353246538	0.0986826192846967	1
2604	ENSRNOG00000013231	7.00232225635137	0.00814040457667153	0.0441744026676974	0.519141344200951	0.0907139399477633	0.0131143288924269	4.32693347819868	0.10382826884019	0.0907139399477633	0.0510699418746064	0.0907139399477633	1
2605	ENSRNOG00000007992	7.00113230965791	0.00814581746695312	0.0441744026676974	0.193169092088328	0.0341651288726878	0.00446868954497786	5.31833736417213	0.0386338184176657	0.0341651288726878	0.0290515398363221	0.0341651288726878	1
2606	ENSRNOG00000020595	7.00141034671147	0.00814455238827128	0.0441744026676974	0.124677495682637	0.0245012759771578	0.000434223159369633	7.66291839739264	0.0249354991365274	0.0245012759771578	0.0345789658784462	0.0345789658784462	1
2607	ENSRNOG00000004333	6.9909503359936	0.00819228455027152	0.0444055132258868	0.109633642073114	0.019323487636321	0.00260324077830181	6.02970007932813	0.021926728414623	0.019323487636321	0.0236139854501956	0.0236139854501956	1
2608	ENSRNOG00000009640	6.98730655090052	0.00820897935841374	0.0444618962490397	0.181404060002595	0.0348242237522865	0.00145658824823249	6.67489829498982	0.036280812000519	0.0348242237522865	0.0248858942853469	0.0348242237522865	1
2609	ENSRNOG00000012442	6.98796748484862	0.00820594856133272	0.0444618962490397	3.53141907521095	0.636648164874752	0.0696356501674378	2.80470689161751	0.70628381504219	0.636648164874752	0.130206788352823	0.636648164874752	1
2610	ENSRNOG00000007515	6.98606301689731	0.0082146848470047	0.0444757515605453	0.548484964108726	0.0851319756254666	0.0245650171962787	3.96464236270401	0.109696992821745	0.0851319756254666	0.0639310220282715	0.0851319756254666	1
2611	ENSRNOG00000023258	6.98439247866812	0.00822235586997784	0.0445002339328444	0.117225821267988	0.0210161132645291	0.00242905098906839	6.04486677755066	0.0234451642535976	0.0210161132645291	0.0235807511203789	0.0235807511203789	1
2612	ENSRNOG00000005281	6.98352079595629	0.008226361499888	0.0445048676703359	0.105964238553677	0.0187164026295243	0.00247644508121103	6.08284818495128	0.0211928477107352	0.0187164026295243	0.0235102086450907	0.0235102086450907	1
2613	ENSRNOG00000012550	6.98190780305127	0.00823377892649391	0.0445109143115094	0.0973297447169792	0.0184079386460069	0.00105801029738896	6.82487545224463	0.0194659489433957	0.0184079386460069	0.0259220192503298	0.0259220192503298	1
2614	ENSRNOG00000031135	6.98236295352552	0.00823168520215928	0.0445109143115094	0.119532903408147	0.0227368620031015	0.00116971867852794	6.76843380827784	0.0239065806816295	0.0227368620031015	0.0255034109665362	0.0255034109665362	1
2615	ENSRNOG00000016700	6.97744673262384	0.00825432902624942	0.0446049420535107	0.499183795707386	0.0793828863490647	0.0204538727924125	3.93479890786832	0.0998367591414772	0.0793828863490647	0.0650358417776046	0.0793828863490647	1
2616	ENSRNOG00000019282	6.97566946633236	0.00826253068392799	0.0446321946080223	0.108872923310869	0.0214615114195119	0.000313073242661966	8.00150779986562	0.021774584662174	0.0214615114195119	0.038969324036632	0.038969324036632	1
2617	ENSRNOG00000000158	6.97354918540161	0.00827232617889408	0.044668032569336	0.330299072413842	0.0659499628249086	0.000109851657859732	9.20141472560969	0.066059814482769	0.0659499628249086	0.0595474089363955	0.0659499628249086	1
2618	ENSRNOG00000012549	6.97172074523169	0.0082807829374327	0.0446795508548536	0.123867137667089	0.0221538176297075	0.00261960990371027	6.00860711422867	0.0247734275334178	0.0221538176297075	0.0236649684249746	0.0236649684249746	1
2619	ENSRNOG00000057227	6.97180073724805	0.00828041277966853	0.0446795508548536	0.307104546953273	0.0464942771744779	0.0149266322161767	4.36073042484071	0.0614209093906545	0.0464942771744779	0.0499507622912726	0.0499507622912726	1
2620	ENSRNOG00000011295	6.96870264633472	0.00829476136644208	0.044737890408089	0.0969341929111187	0.0173067372374151	0.00208010134480866	6.21446824150802	0.0193868385822236	0.0173067372374151	0.0234096775861323	0.0234096775861323	1
2621	ENSRNOG00000009350	6.96533623148662	0.00831038151675153	0.0448050367085906	8.78107870219759	1.75218895003309	0.0040267904064268	6.09718069907739	1.75621574043952	1.75218895003309	0.0234883419027664	1.75218895003309	1
2622	ENSRNOG00000000936	6.96282976578572	0.00832203104910964	0.0448407610588743	0.953782943049488	0.184875644731419	0.00588094387847828	6.07486632255872	0.190756588609898	0.184875644731419	0.0235235198888639	0.184875644731419	1
2623	ENSRNOG00000009113	6.96022053150564	0.00833417597882973	0.0448407610588743	0.253027041994306	0.0452471641399483	0.00535824425891297	5.32841822801245	0.0506054083988614	0.0452471641399483	0.0289283313018181	0.0452471641399483	1
2624	ENSRNOG00000013927	6.96247042251762	0.00832370257087867	0.0448407610588743	4.24156782172198	0.603909430043228	0.244404134301168	1.74254768298144	0.848313564344396	0.603909430043228	0.305585561113963	0.603909430043228	1
2625	ENSRNOG00000016222	6.95885897337713	0.00834052067966249	0.0448407610588743	16.7574888842227	3.26028695392572	0.091210822918829	3.62017627822672	3.35149777684454	3.26028695392572	0.0775815177534885	3.26028695392572	1
